Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Gambia, The",GMB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,17.00421524,18.03235817,19.22835732,19.44658852,20.90031433,26.8266964,23.41558647,30.49933815,26.66901207,22.43855858,20.21388626,17.38969421,20.39666367,..,..
"Gambia, The",GMB,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,0.42,..,..,..,..,0.2,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,0.38,..,..,..,..,0.31,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,0.61,..,..,..,..,0.2,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,40.5,..,..,..,..,..,..,19.5,..,..,..
"Gambia, The",GMB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98,97,96,98,97,96,97,95,92,93,88,85,82,79,..
"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1,..,1.1,..,..,1.04,1.01,1.06,..,..,0.94,1.11,1.15,..,..
Guinea-Bissau,GNB,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,52.1,..,..,..,34.3,..,..,..,..,47.6,..,..,..,..
Guinea-Bissau,GNB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,43,..,..,..,45,..,..,..,..,53.8,..,..,..,..
Guinea-Bissau,GNB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.73428679,5.26704073,6.21634817,5.94134808,7.03943443,9.96897411,8.13228226,8.32881451,7.00049543,7.28130722,7.16052532,9.02139282,8.2233429,..,..
Guinea-Bissau,GNB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,27.59508705,31.5948391,44.70295334,37.72527695,46.01106644,64.91837311,52.38645935,56.52604294,54.74217224,58.78644943,54.0177002,68.04572296,68.81868744,..,..
Guinea-Bissau,GNB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,10.9842062,8.8868618,7.02833176,8.49044514,7.83588552,5.98356056,6.613132,5.81887054,7.11933374,6.93932724,6.40707111,13.30711365,13.81995392,..,..
Guinea-Bissau,GNB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,57.70223618,49.667099,40.03805161,63.29792404,68.0993042,57.94044113,69.92347717,67.4863739,71.71472168,70.1144104,73.03073883,59.23788452,62.94657135,..,..
Guinea-Bissau,GNB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,31.31355667,41.44603729,52.93362045,28.2116375,24.06480789,36.07600021,23.46339226,26.69475555,21.16594315,22.94626427,20.56219292,27.45499802,23.23347855,..,..
Guinea-Bissau,GNB,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,51.6293335,44.4398613,35.82422256,58.73207855,64.34107971,55.38848114,66.92208862,64.58337402,68.41368103,66.98838806,69.48217773,56.43703079,59.9703598,..,..
Guinea-Bissau,GNB,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,1.15,..,..,..,..,..,..,..,1.93,..,..,..,..,..
Guinea-Bissau,GNB,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,0.57,..,..,..,..,..,..,..,1.94,..,..,..,..,..
Guinea-Bissau,GNB,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,6.26,..,..,..,..,..,..,..,5.05,..,..,..,..,..
Guinea-Bissau,GNB,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,80,83,86,87,87,86,86,85,79,82,78,74,67,74,..
Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,79.8,..,..,..,..,..,..,..,85.6,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,..,..,..,..,..,..,..,99.5,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93,93,94,96,93,93,96,96,97,97,97,97,41,0,..
"Korea, Dem. People's Rep.",PRK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,14.3,..,13.2,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,50.7,..,..,..,..,..,..,78.4,..,..,..
Liberia,LBR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,61.1,..,..,..,..,..,..,84.4,..,..,..
Liberia,LBR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.061,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.57163811,10.35444641,9.71052551,8.15444565,7.09007835,8.77403069,10.46927643,9.90062618,10.47271252,10.35222721,8.42100334,16.96832657,16.6163311,..,..
Liberia,LBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,52.30115128,50.63946533,54.34541321,50.35652542,48.74785614,59.98974228,70.18363953,68.4992981,72.50897217,69.10813904,52.02645493,101.2913055,112.2704468,..,..
Liberia,LBR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,10.35317326,12.29618359,15.63554859,19.01746559,4.83034563,9.38659096,11.50230694,14.0714283,13.24830627,16.29847336,16.10596466,5.47854662,6.53418064,..,..
Liberia,LBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,52.60827255,56.37090683,50.56223297,49.21627045,43.45730591,52.09183884,53.72969055,55.32456589,54.78058624,54.1660881,59.33453369,80.78565979,75.92010498,..,..
Liberia,LBR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,37.03855515,31.33291245,33.80221939,31.76626587,51.71234894,38.5215683,34.76800156,30.60400581,31.9711113,29.53543854,24.55949783,13.73579216,17.54570961,..,..
Liberia,LBR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,49.68375015,53.41116333,47.42193222,45.54619217,39.39292526,48.88152313,45.55855942,46.68182373,46.16778946,45.58655167,54.42869186,26.26482391,24.67733574,..,..
Liberia,LBR,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,6.74,..,2.45,..,..,..,..,..,..,..
Liberia,LBR,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,5.28,..,1.96,..,..,..,..,..,..,..
Liberia,LBR,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,22.33,..,6.75,..,..,..,..,..,..,..
Liberia,LBR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,67.2,..,..,..,..,..,..,58.8,..,..,..
Liberia,LBR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81,70,77,80,80,63,65,73,80,80,70,65,66,78,..
Liberia,LBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.7,0.8,..,..,..,..,..,0.63,..,1.64,..,..,1.59,..,..
Madagascar,MDG,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,42,..,..,..,40.5,..,..,..,..,40.4,..,..,..,..,..
Madagascar,MDG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,43.9,..,..,..,44.3,..,..,..,..,46.1,..,..,45.8,..,..
Madagascar,MDG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.38469839,4.69762659,4.521595,3.9110589,3.75156283,4.46240282,5.0062542,5.33248854,4.80225992,4.22846937,3.10129309,3.72316122,3.5045228,..,..
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,19.96823883,21.57974052,23.37224197,19.71853828,19.75903702,23.07670021,22.81040573,24.77560616,24.17928314,21.67276382,15.88729572,17.21605492,17.64008904,..,..
Madagascar,MDG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,29.81909943,39.76140213,37.11377335,38.09178162,34.7657547,39.17490768,39.75247574,44.48103333,46.77279663,35.55943298,22.01306152,18.52955818,21.03363609,..,..
Madagascar,MDG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,45.45381165,44.44105911,36.7665863,42.71012878,44.94179153,35.87094116,32.04604721,29.45782852,30.29995346,34.60900116,39.79958725,35.8677063,38.51412964,..,..
Madagascar,MDG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,24.72708511,15.7975378,26.11964035,19.1980896,20.29245567,24.95414925,28.20148087,26.06113815,22.92724419,29.83156395,38.18735504,45.6027298,40.45223236,..,..
Madagascar,MDG,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,37.6555481,36.15040588,27.97330856,32.48873138,35.58833694,28.16691399,25.1729393,23.05756378,25.63452339,29.28008461,34.22468185,30.93841553,32.71157837,..,..
Madagascar,MDG,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,0.41,..,0.45,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,0.2,..,0.29,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,1.64,..,2.87,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,73.6,..,..,..,..,..,..,..,..,..,..,..,72,..,..
Madagascar,MDG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,77,70,73,68,70,68,62,68,65,74,70,68,57,57,..
Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.34,0.32,..,0.33,0.32,..,..,..,..,..,..,..,..,..
Malawi,MWI,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,70.3,..,..,..,68.2,..,77.2,..,..,..,71.1,..,..,..
Malawi,MWI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,71.4,..,..,..,87.4,..,89.8,..,..,..,96.4,..,..,..
Malawi,MWI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.87333822,5.14304781,5.32226658,6.02199793,8.22379494,6.89776182,6.62879086,7.72703791,7.58438921,6.87366676,7.15010023,7.0088768,7.41194487,..,..
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.80582047,34.2412796,39.60096741,32.80570221,39.87806702,35.64556885,35.27587891,34.32816696,37.93450165,36.97562408,41.78248596,42.5414238,46.55551147,..,..
Malawi,MWI,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,17.97539139,22.00963974,21.6523304,15.88224602,18.02148628,22.73353958,28.64990425,24.73157692,22.66757011,24.44002914,23.41406059,22.28953171,18.3855381,..,..
Malawi,MWI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,19.90061188,15.22517681,13.92924118,13.32955742,13.72673702,14.23048496,17.84918785,21.55489731,17.47722816,18.12243652,17.24943542,22.23474312,19.87660027,..,..
Malawi,MWI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,62.12399673,62.76517868,64.41842651,70.78819275,68.25177765,63.03597641,53.5009079,53.71352768,59.85520554,57.43753433,59.33650589,55.47572327,61.73786163,..,..
Malawi,MWI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,11.23561096,10.92772293,8.96164322,10.24162579,6.70596313,8.18288803,10.9818964,12.41495895,12.69519043,12.8176527,12.19738483,15.79892921,14.1083765,..,..
Malawi,MWI,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,0.59,..,..,0.55,..,..,..,..,..,0.87,..,..,..,..
Malawi,MWI,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,0.35,..,..,0.33,..,..,..,..,..,0.19,..,..,..,..
Malawi,MWI,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,1.64,..,..,6.62,..,..,..,..,..,2.91,..,..,..,..
Malawi,MWI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,42.2,..,..,..,..,..,44.7,..,..,..,..,..,..,..
Malawi,MWI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93,93,97,96,89,91,88,84,88,92,95,94,93,86,..
Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.3,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,36.2,..,..,26.7,..,23,..,..,34.7,..,..,..,..,..
Mali,MLI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,28.1,..,..,58.6,..,43.7,..,..,67.3,..,..,..,..,..
Mali,MLI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.008,0.007,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.2122364,4.67865133,4.01483774,3.7521615,3.96750712,4.48158312,4.11143351,3.77377558,3.67425752,3.73249912,3.82943797,3.47597885,4.47341442,..,..
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.57579422,32.20446396,32.52751923,28.26848984,30.89883041,36.67969894,29.7465477,28.3053112,29.23488998,31.96352005,32.17400742,28.85294724,40.1202507,..,..
Mali,MLI,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,12.771595,14.29752636,15.06325722,11.0209074,20.56299591,19.89782524,22.35896111,32.03073883,32.04769135,30.84214401,29.22816658,40.00576401,29.33131599,..,..
Mali,MLI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,63.67960739,58.35007477,52.39247513,47.31335831,37.36685562,35.75758362,36.325634,37.74137878,39.32704544,34.16210556,54.79129791,53.76226044,41.00059509,..,..
Mali,MLI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,23.5487957,27.35239983,32.54426956,41.66573715,42.07015228,44.34458923,41.31540298,30.22788048,28.62526512,34.99575043,15.98053455,6.23197651,29.66808701,..,..
Mali,MLI,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,61.83541489,56.26623917,50.00261307,44.74382782,34.81934357,33.55117416,34.17124557,35.75055695,37.50244141,32.55354309,31.07923317,44.73706055,34.0938797,..,..
Mali,MLI,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,2.14,..,1.84,..,..,..,2.31,..,..,..,..,..,..,..,..
Mali,MLI,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,0.83,..,1.2,..,..,..,0.97,..,..,..,..,..,..,..,..
Mali,MLI,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,4.41,..,2.56,..,..,3.46,2.13,1.95,1.51,2.06,1.8,..,1.7,..,..
Mali,MLI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,6.5,..,..,..,..,5.3,..,..,..,..,..
Mali,MLI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,73,73,66,65,64,66,71,76,77,77,77,70,77,77,..
Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.2,0.25,0.25,0.23,0.23,0.25,0.26,0.23,0.23,0.25,..,..,..,..,..
Mozambique,MOZ,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,50.2,..,..,..,56.5,..,..,..,..,..,..,..,..
Mozambique,MOZ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,54.3,..,..,..,73,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,0.047,0.045,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.20390034,5.43892908,5.00311899,5.24640608,6.12585449,6.33251858,6.71663332,7.28134441,7.83763266,8.0889616,7.95272589,7.56957626,9.05218315,..,..
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,27.63411713,26.17583847,30.28253746,35.03115845,41.17826843,43.08488846,39.91206741,31.38208961,36.26471329,40.8117218,40.41284943,34.37060928,44.52215576,..,..
Mozambique,MOZ,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,25.23112679,23.49941826,25.5083828,24.03585434,24.78886986,27.48966789,27.03023148,23.92681694,22.23585129,22.339571,23.14440155,31.66282845,28.39583206,..,..
Mozambique,MOZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,9.57833767,8.49968624,8.34747982,17.5775013,16.64415741,18.54088211,18.28590393,17.02968597,15.69281483,15.32885265,15.45444489,16.3225708,14.08927536,..,..
Mozambique,MOZ,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,65.1905365,68.00089264,66.14413452,58.38664246,58.56697083,53.9694519,54.68386459,59.04349899,62.07133865,62.3315773,61.40115356,52.01459885,57.51488876,..,..
Mozambique,MOZ,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,8.2377615,7.1121192,6.71953869,5.5548296,8.01625633,10.42437363,11.26148605,10.55004883,9.67307854,9.49615574,9.52183342,10.08967018,8.87722778,..,..
Mozambique,MOZ,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,..,..,..,0.49,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,..,..,..,0.24,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,1.61,..,..,..,..,3.58,..,..,..,..
Mozambique,MOZ,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,49.1,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,74,74,78,81,85,88,88,88,88,88,88,79,61,61,..
Mozambique,MOZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.84,0.85,0.84,0.85,0.8,0.8,0.78,0.78,0.76,0.76,0.71,0.7,0.73,..,..
Niger,NER,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,53.1,..,..,59.3,..,..,..,..,..,..,..,..
Niger,NER,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,29.3,..,..,39.7,39.1,..,..,..,..,43.7,..,..
Niger,NER,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33850145,4.96100473,4.87323856,4.30732679,4.46636009,4.45377159,5.34745932,4.53239059,5.57609606,5.30310822,5.66642094,6.17012262,5.81452751,..,..
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,24.40502357,23.33815765,24.68768311,22.56604767,24.43749619,24.89271736,25.72568893,22.42886543,28.69141388,30.08619118,31.21994209,34.85019302,34.34204865,..,..
Niger,NER,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,28.80542183,26.44500732,26.10781479,24.14341927,30.01208878,28.67515373,20.7880249,24.28881836,33.80760956,33.3120842,35.69034195,37.49778366,36.49679565,..,..
Niger,NER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.23456192,61.24464417,63.15813065,62.68271637,58.13817215,58.06819916,54.6564827,60.9499855,51.71551132,54.87833023,49.06087875,46.76221085,49.20999527,..,..
Niger,NER,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,11.96001339,12.31034565,10.7340517,13.17387104,11.84974003,13.25664997,24.55548859,14.76120186,14.47688198,11.80958366,15.24877357,15.74001217,14.29320717,..,..
Niger,NER,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,53.66799545,55.53378677,57.73744583,60.80649567,56.5436821,54.67353821,51.68564987,58.51040268,48.3137207,48.96118927,46.09529114,43.54859924,42.52769852,..,..
Niger,NER,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,..,..,3.08,..,..,..,..,..,..,2.58,..,..,..,..,..
Niger,NER,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,..,..,1,..,..,..,..,..,..,1.21,..,..,..,..,..
Niger,NER,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,6.63,..,..,..,..,..,..,6.52,..,..,..,..,..
Niger,NER,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,7.3,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,71,70,75,71,73,81,84,80,85,79,81,81,82,84,..
Niger,NER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.35,..,0.44,0.32,0.29,0.26,0.3,0.18,0.24,0.29,0.27,..,..,..
Rwanda,RWA,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,50.2,..,..,..,53.9,..,..,..,..,..,..,..,..
Rwanda,RWA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,69,69,..,..,..,90.7,..,..,..,..,94.2,..,..,..
Rwanda,RWA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.80694866,8.08696938,7.93879843,8.10667801,6.77649164,6.98844194,6.65446424,6.96060848,6.38999748,6.69894743,6.34386826,7.47530079,7.32305002,..,..
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,44.08419418,48.02530289,51.65081787,57.216465,47.7094574,50.62351608,48.80509567,50.70415497,48.34190369,51.54394531,51.18757629,57.91234207,60.2185936,..,..
Rwanda,RWA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,24.10978508,25.22313118,27.69262123,25.35917282,32.06929779,31.39990044,31.6441555,32.09072113,34.8804512,34.95684433,39.66534805,40.43887329,40.8235054,..,..
